gbifID,gbifURL,FotW_occurrenceID,occurrenceID,institutionCode,ownerInstitutionCode,catalogNumber,basisOfRecord,bibliographicCitation,acceptedScientificName,family,taxonRank,taxonomicStatus,iucnRedListCategory,recordedBy,recordNumber,eventDate,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,elevation,mediaType,license,rightsHolder,specimenImageURL,hasImage
4031567519,https://www.gbif.org/occurrence/4031567519,76645a4d-a27c-3232-9bf3-daab67a20294,urn:catalog:MO:Tropicos:102104003,MO,MOBOT,102104003,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102104003,Costus scaber Ruiz & Pav.,Costaceae,SPECIES,ACCEPTED,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1213,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,,CC_BY_4_0,Missouri Botanical Garden,,N
1259667666,https://www.gbif.org/occurrence/1259667666,76645a4d-a27c-3232-9bf3-daab67a20294,urn:catalog:MO:Tropicos:2361577,LPB,MOBOT,2361577,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/2361577,Costus scaber Ruiz & Pav.,Costaceae,SPECIES,ACCEPTED,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1213,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,,CC_BY_4_0,Missouri Botanical Garden,,N
1259668049,https://www.gbif.org/occurrence/1259668049,dac30e70-3dd0-335b-b6fa-7629c9266e37,urn:catalog:MO:Tropicos:2361593,LPB,MOBOT,2361593,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/2361593,Urceolina ulei (Kraenzl.) Traub,Amaryllidaceae,SPECIES,SYNONYM,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1218,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,,CC_BY_4_0,Missouri Botanical Garden,,N
4031575396,https://www.gbif.org/occurrence/4031575396,dac30e70-3dd0-335b-b6fa-7629c9266e37,urn:catalog:MO:Tropicos:102104019,MO,MOBOT,102104019,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102104019,Urceolina ulei (Kraenzl.) Traub,Amaryllidaceae,SPECIES,SYNONYM,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1218,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,,CC_BY_4_0,Missouri Botanical Garden,,N
1259668169,https://www.gbif.org/occurrence/1259668169,86b69905-4616-39e8-b58c-7734b437e121,urn:catalog:MO:Tropicos:2361599,LPB,MOBOT,2361599,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/2361599,Ouratea iquitosensis J.F.Macbr.,Ochnaceae,SPECIES,SYNONYM,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1224,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,,CC_BY_4_0,Missouri Botanical Garden,,N
4031657263,https://www.gbif.org/occurrence/4031657263,86b69905-4616-39e8-b58c-7734b437e121,urn:catalog:MO:Tropicos:102104029,MO,MOBOT,102104029,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102104029,Ouratea iquitosensis J.F.Macbr.,Ochnaceae,SPECIES,SYNONYM,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1224,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,,CC_BY_4_0,Missouri Botanical Garden,,N
4061455191,https://www.gbif.org/occurrence/4061455191,de65a40a-6ee3-3adc-bf51-d4ae32898ec1,urn:catalog:MO:Tropicos:102104036,CTES,MOBOT,102104036,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102104036,Mandevilla rugellosa (Rich.) L.Allorge,Apocynaceae,SPECIES,ACCEPTED,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1226,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,,CC_BY_4_0,Missouri Botanical Garden,,N
4031657365,https://www.gbif.org/occurrence/4031657365,de65a40a-6ee3-3adc-bf51-d4ae32898ec1,urn:catalog:MO:Tropicos:102104035,MO,MOBOT,102104035,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102104035,Mandevilla rugellosa (Rich.) L.Allorge,Apocynaceae,SPECIES,ACCEPTED,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1226,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,StillImage,CC_BY_4_0,Missouri Botanical Garden,,Y
1259668259,https://www.gbif.org/occurrence/1259668259,de65a40a-6ee3-3adc-bf51-d4ae32898ec1,urn:catalog:MO:Tropicos:2361601,LPB,MOBOT,2361601,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/2361601,Mandevilla rugellosa (Rich.) L.Allorge,Apocynaceae,SPECIES,ACCEPTED,NE,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1226,2004-11-28,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi, Chalalan, sector Comunidad San José de Uchupiamonas.",-14.216667,-68.083333,400,,CC_BY_4_0,Missouri Botanical Garden,,N
1259667537,https://www.gbif.org/occurrence/1259667537,872f7a5a-b83c-33f4-b68d-5df7ca78e9c0,urn:catalog:MO:Tropicos:2361657,LPB,MOBOT,2361657,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/2361657,Vasconcellea microcarpa (Jacq.) A.DC.,Caricaceae,SPECIES,SYNONYM,LC,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1239,2004-11-30,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi. San Jose-Bala, Chalalan, senderos Anta, Tucan y Wabucuro, Bosque amazonico preandino, planicie con dominancia de Iriartea deltoidea, Socratea exhorriza, Otoba parvifolia, Pachira cf.",-14.423056,-67.923889,350,,CC_BY_4_0,Missouri Botanical Garden,,N
4032041461,https://www.gbif.org/occurrence/4032041461,872f7a5a-b83c-33f4-b68d-5df7ca78e9c0,urn:catalog:MO:Tropicos:102104066,MO,MOBOT,102104066,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102104066,Vasconcellea microcarpa (Jacq.) A.DC.,Caricaceae,SPECIES,SYNONYM,LC,Alejandro Araujo M.;Christopher Davidson;Sharon R. Christoph;Paola Gismondi;Tatiana B. Miranda,1239,2004-11-30,BO,La Paz,"Parque Nacional y Área Natural de Manejo Integrado Madidi. San Jose-Bala, Chalalan, senderos Anta, Tucan y Wabucuro, Bosque amazonico preandino, planicie con dominancia de Iriartea deltoidea, Socratea exhorriza, Otoba parvifolia, Pachira cf.",-14.423056,-67.923889,350,,CC_BY_4_0,Missouri Botanical Garden,,N
1257641372,https://www.gbif.org/occurrence/1257641372,0928520e-f197-3eab-9ea8-17b2c9aae12a,urn:catalog:MO:Tropicos:100291410,MO,MOBOT,100291410,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100291410,Laurembergia repens P.J.Bergius,Haloragaceae,SPECIES,ACCEPTED,LC,Zachary S. Rogers;Christopher Davidson;Sharon R. Christoph;C. Dalzell;A. Johns,1277,2009-01-20,ZA,Western Cape,"Kogelberg Nature Reserve, near park entrance, about 5 km NW of Kleinmond. Specimens preserved in alcohol.",-34.321667,18.968333,61,,CC_BY_4_0,Missouri Botanical Garden,,N
2268820926,https://www.gbif.org/occurrence/2268820926,58f8dd79-479e-350b-a385-a038b72811b3,urn:catalog:MO:Tropicos:100918080,G,MOBOT,100918080,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918080,Gentiana brachyphylla Vill.,Gentianaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1277,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,,N
4061829076,https://www.gbif.org/occurrence/4061829076,58f8dd79-479e-350b-a385-a038b72811b3,urn:catalog:MO:Tropicos:102966334,SRP,MOBOT,102966334,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966334,Gentiana brachyphylla Vill.,Gentianaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1277,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966334.jpg,Y
2268819458,https://www.gbif.org/occurrence/2268819458,0585fcb6-a046-324d-9cd1-7359aedc37ca,urn:catalog:MO:Tropicos:100918081,G,MOBOT,100918081,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918081,Androsace obtusifolia All.,Primulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1278,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,,N
4061222005,https://www.gbif.org/occurrence/4061222005,0585fcb6-a046-324d-9cd1-7359aedc37ca,urn:catalog:MO:Tropicos:102966335,SRP,MOBOT,102966335,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966335,Androsace obtusifolia All.,Primulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1278,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966335.jpg,Y
4061993715,https://www.gbif.org/occurrence/4061993715,962f677c-a257-3383-bfa5-61e763a9b2b5,urn:catalog:MO:Tropicos:102966336,SRP,MOBOT,102966336,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966336,Silene acaulis subsp. exscapa (All.) Killias,Caryophyllaceae,SPECIES,SYNONYM,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1279,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966336.jpg,Y
2268820836,https://www.gbif.org/occurrence/2268820836,962f677c-a257-3383-bfa5-61e763a9b2b5,urn:catalog:MO:Tropicos:100918082,G,MOBOT,100918082,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918082,Silene acaulis subsp. exscapa (All.) Killias,Caryophyllaceae,SPECIES,SYNONYM,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1279,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,,N
4061261897,https://www.gbif.org/occurrence/4061261897,a7b58572-a0c9-33bb-aa46-5a578cd05bbf,urn:catalog:MO:Tropicos:102966337,SRP,MOBOT,102966337,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966337,Primula farinosa L.,Primulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1281,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966337.jpg,Y
2268817230,https://www.gbif.org/occurrence/2268817230,a7b58572-a0c9-33bb-aa46-5a578cd05bbf,urn:catalog:MO:Tropicos:100918083,G,MOBOT,100918083,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918083,Primula farinosa L.,Primulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1281,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,,N
2268817733,https://www.gbif.org/occurrence/2268817733,537c8d6b-97fa-389f-a0c6-7f9fc5b1285d,urn:catalog:MO:Tropicos:100918085,G,MOBOT,100918085,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918085,Linaria alpina subsp. alpina,Plantaginaceae,SUBSPECIES,ACCEPTED,,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1282,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,,N
4061263281,https://www.gbif.org/occurrence/4061263281,537c8d6b-97fa-389f-a0c6-7f9fc5b1285d,urn:catalog:MO:Tropicos:102966338,SRP,MOBOT,102966338,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966338,Linaria alpina subsp. alpina,Plantaginaceae,SUBSPECIES,ACCEPTED,,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1282,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966338.jpg,Y
2268817619,https://www.gbif.org/occurrence/2268817619,eb82ec05-0c5a-35a2-97e4-62226bf3fe9f,urn:catalog:MO:Tropicos:100918086,G,MOBOT,100918086,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918086,Polygala alpina (DC.) Steud.,Polygalaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1283,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,,N
4061953015,https://www.gbif.org/occurrence/4061953015,eb82ec05-0c5a-35a2-97e4-62226bf3fe9f,urn:catalog:MO:Tropicos:102966339,SRP,MOBOT,102966339,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966339,Polygala alpina (DC.) Steud.,Polygalaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1283,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.414444,2441,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966339.jpg,Y
4068984877,https://www.gbif.org/occurrence/4068984877,174272b3-1b92-3e27-a53e-36fd5861ae46,596d3d17-2109-4602-8c1a-f1d03f5c57f1,SRP,SRP,52381,PRESERVED_SPECIMEN,,Callitriche peploides Nutt.,Plantaginaceae,SPECIES,ACCEPTED,NE,C. Davidson,12837,2015-04-08,US,Texas,Galveston Island State Park. Nature trail on peninsula between Oak Bayou and Butterowe Bayou.,29.205,-94.960278,2,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP052381.jpg,Y
4068896277,https://www.gbif.org/occurrence/4068896277,174272b3-1b92-3e27-a53e-36fd5861ae46,37543ee5-cb0f-4847-a90a-d72f6a4203e9,SRP,SRP,52334,PRESERVED_SPECIMEN,,Herbertia lahue (Molina) Goldblatt,Iridaceae,SUBSPECIES,SYNONYM,,C. Davidson,12837,2015-04-08,US,Texas,Galveston Island State Park. Nature trail on peninsula between Oak Bayou and Butterowe Bayou,29.205,-94.960278,2,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP052334.jpg,Y
2268819809,https://www.gbif.org/occurrence/2268819809,28af9eca-1b23-371d-96fe-3788147eb6d0,urn:catalog:MO:Tropicos:100918087,G,MOBOT,100918087,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918087,Dryas octopetala L.,Rosaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1284,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.413056,2465,,CC_BY_4_0,Missouri Botanical Garden,,N
4061209953,https://www.gbif.org/occurrence/4061209953,28af9eca-1b23-371d-96fe-3788147eb6d0,urn:catalog:MO:Tropicos:102966340,SRP,MOBOT,102966340,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966340,Dryas octopetala L.,Rosaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1284,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.413056,2465,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966340.jpg,Y
4061941971,https://www.gbif.org/occurrence/4061941971,85320786-3a35-3faa-92ca-2c1928b09957,urn:catalog:MO:Tropicos:102966341,SRP,MOBOT,102966341,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966341,Salix reticulata L.,Salicaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1285,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.413056,2465,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966341.jpg,Y
2268817932,https://www.gbif.org/occurrence/2268817932,85320786-3a35-3faa-92ca-2c1928b09957,urn:catalog:MO:Tropicos:100918088,G,MOBOT,100918088,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918088,Salix reticulata L.,Salicaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1285,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.413056,2465,,CC_BY_4_0,Missouri Botanical Garden,,N
4061756029,https://www.gbif.org/occurrence/4061756029,c6e81f5b-4fc5-3d82-b9c6-8751d7e04f2c,urn:catalog:MO:Tropicos:102966342,SRP,MOBOT,102966342,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966342,Soldanella pusilla Baumg.,Primulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1287,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.413056,2465,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966342.jpg,Y
2268818919,https://www.gbif.org/occurrence/2268818919,c6e81f5b-4fc5-3d82-b9c6-8751d7e04f2c,urn:catalog:MO:Tropicos:100918090,G,MOBOT,100918090,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918090,Soldanella pusilla Baumg.,Primulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1287,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.413056,2465,,CC_BY_4_0,Missouri Botanical Garden,,N
4061753250,https://www.gbif.org/occurrence/4061753250,dacb7b49-2b43-3663-a1e9-4d752b4f2a9a,urn:catalog:MO:Tropicos:102966343,SRP,MOBOT,102966343,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966343,Soldanella alpina L.,Primulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1289,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.413056,2465,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966343.jpg,Y
2268820190,https://www.gbif.org/occurrence/2268820190,dacb7b49-2b43-3663-a1e9-4d752b4f2a9a,urn:catalog:MO:Tropicos:100918091,G,MOBOT,100918091,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918091,Soldanella alpina L.,Primulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1289,2016-07-01,CH,Valais,"Col de la Furka, Gletsch",46.5725,8.413056,2465,,CC_BY_4_0,Missouri Botanical Garden,,N
2268818757,https://www.gbif.org/occurrence/2268818757,d17310a9-117c-3ba8-b7d3-67d08468d86d,urn:catalog:MO:Tropicos:100918094,G,MOBOT,100918094,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918094,Gentiana punctata L.,Gentianaceae,SPECIES,ACCEPTED,LC,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1290,2016-07-01,CH,Valais,"Col de la Furka, en dessous du glacier du Rhône, Gletsch",46.576389,8.3875,2232,,CC_BY_4_0,Missouri Botanical Garden,,N
4061222006,https://www.gbif.org/occurrence/4061222006,d17310a9-117c-3ba8-b7d3-67d08468d86d,urn:catalog:MO:Tropicos:102966346,SRP,MOBOT,102966346,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966346,Gentiana punctata L.,Gentianaceae,SPECIES,ACCEPTED,LC,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1290,2016-07-01,CH,Valais,"Col de la Furka, en dessous du glacier du Rhône, Gletsch",46.576389,8.3875,2232,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966346.jpg,Y
2268819642,https://www.gbif.org/occurrence/2268819642,95c460d3-b593-34f7-a291-a625f897f0b5,urn:catalog:MO:Tropicos:100918095,G,MOBOT,100918095,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918095,Sempervivum arachnoideum L.,Crassulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1291,2016-07-02,CH,Valais,"Chapelle St. Nicklaus, descente de Gletsch sur Oberwald",46.541667,8.36,1470,,CC_BY_4_0,Missouri Botanical Garden,,N
4061993716,https://www.gbif.org/occurrence/4061993716,95c460d3-b593-34f7-a291-a625f897f0b5,urn:catalog:MO:Tropicos:102966347,SRP,MOBOT,102966347,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966347,Sempervivum arachnoideum L.,Crassulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1291,2016-07-02,CH,Valais,"Chapelle St. Nicklaus, descente de Gletsch sur Oberwald",46.541667,8.36,1470,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966347.jpg,Y
4061261898,https://www.gbif.org/occurrence/4061261898,622313a2-c15b-31e3-bdbd-1ac34be3c961,urn:catalog:MO:Tropicos:102966348,SRP,MOBOT,102966348,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966348,Sedum annuum L.,Crassulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1292,2016-07-02,CH,Valais,"Chapelle St. Nicklaus, descente de Gletsch sur Oberwald",46.541667,8.36,1470,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966348.jpg,Y
2268820306,https://www.gbif.org/occurrence/2268820306,622313a2-c15b-31e3-bdbd-1ac34be3c961,urn:catalog:MO:Tropicos:100918096,G,MOBOT,100918096,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/100918096,Sedum annuum L.,Crassulaceae,SPECIES,ACCEPTED,NE,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1292,2016-07-02,CH,Valais,"Chapelle St. Nicklaus, descente de Gletsch sur Oberwald",46.541667,8.36,1470,,CC_BY_4_0,Missouri Botanical Garden,,N
4061263282,https://www.gbif.org/occurrence/4061263282,6bfec2b1-505d-30f4-a40f-cd3c130a12b7,urn:catalog:MO:Tropicos:102966349,SRP,MOBOT,102966349,PRESERVED_SPECIMEN,http://www.tropicos.org/Specimen/102966349,Arnica montana L.,Asteraceae,SPECIES,ACCEPTED,LC,Martin W. Callmander;Sven Buerki;Christopher Davidson;Sharon R. Christoph;Beat Bäumler,1293,2016-07-02,CH,Valais,"Chapelle St. Nicklaus, descente de Gletsch sur Oberwald",46.545,8.361389,1484,,CC_BY_4_0,Missouri Botanical Garden,https://www.pnwherbaria.org/images/jpeg.php?Image=SRP102966349.jpg,Y
