"SRP_occurrenceID","SRP_accession","SRP_imageURL","scientificName_SRP","family","collectorNumber","eventDate_SRP","collector","otherCollectors","country","stateProvince","county","locality","decimalLatitude","decimalLongitude","phenology","note"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
3056837,"60540","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060540.jpg","Salix herbacea","Salicaceae","13245b","2016-07-01","C. Davidson","B. Baumler, M. Callmander, S. Buerki, S. Christoph","Switzerland","Valais",NA,"Furkastrasse. 1.4 km WSW of Furka Pass, Oberalpen.","8° 23\' 48.7"" E""","46.57",NA,"collector_number_not_in_FotW_DB"
3056839,"60542","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060542.jpg","Salix serpyllifolia","Salicaceae","13232","2016-07-01","C. Davidson","B. Baumler, M.Callmander, S. Buerki, S. Christoph","Switzerland","Valais",NA,"Furkastrasse. 50-250 m W of Furka Pass, S slopes of the Furkastock.","8° 24\' 47"" E""","46.572472",NA,"collector_number_not_in_FotW_DB"
3056874,"60727","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060727.jpg","Calycoseris parryi","Asteraceae","13106B","2016-04-17","C. Davidson","S. Christoph, C. M. Taylor","U.S.A.","California","Inyo","North Death Valley Rd. ca. 5 km E of junction of Hwy 168 and Waucoba-Eureka Rd.","118° 12\' 59.4"" W""","37.172528",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
3056958,"60551","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060551.jpg","Grayia spinosa","Amaranthaceae","13137","2016-04-19","C. Davidson","S. Christoph, C. M. Taylor","U.S.A.","California","Inyo","Aguereberry Point Rd., at the Point.","117° 2\' 52.6"" W""","36.357917",NA,"collector_number_not_in_FotW_DB"
3056979,"60572","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060572.jpg","Polygala vulgaris","Polygalaceae","13301","2016-07-03","C. Davidson","B. Baumler, M. Callmander, S. Buerki, S. Christoph","Switzerland","Valais",NA,"Saas Valley. Track past Mattmark Dam 5 km S of Saas Almagell, along the steep slope above the lake.","46.037444","7.954722",NA,"collector_number_not_in_FotW_DB"
3056986,"60878","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060878.jpg","Ziziphora acinos","Lamiaceae","13282","2016-07-02","C. Davidson","B. Baumler, M. Callmander, S. Buerki, S. Christoph","Switzerland","Valais",NA,"5.5 km NNE of Simplon Pass. Northern slopes of the Gantertal (Valley). Old Napoleonic highway off E62 at Ganterbrucke, N side of Saltina River (Ganterbach).","8° 3\' 13.2"" E""","46.298611",NA,"collector_number_not_in_FotW_DB"
3056990,"60884","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060884.jpg","Salvia columbariae","Lamiaceae","13134","2016-04-19","C. Davidson","S. Christoph, C. M. Taylor","U.S.A.","California","Inyo","Emigrant Canyon Rd. ca. 40 km S of junction with Hwy 190 and 9 km past Mahogany Flat Campgrd.","117° 5\' 52.2"" W""","36.252167",NA,"collector_number_not_in_FotW_DB"
3056994,"60888","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060888.jpg","Eremalche rotundifolia","Malvaceae","13116","2016-04-18","C. Davidson","S. Christoph, C. M. Taylor","U.S.A.","California","Inyo","North Death Valley Rd. (Scotty\'s Castle Rd.) 32 km NW of junction with Ubhebe Rd.","117° 28\' 59"" W""","37.088806",NA,"collector_number_not_in_FotW_DB"
3057006,"60900","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060900.jpg","Astragalus onobrychis","Fabaceae","13283","2016-07-02","C. Davidson","B. Baumler, M. Callmander, S. Buerki, S. Christoph","Switzerland","Valais",NA,"5.5 km NNE of Simplon Pass. Northern slopes of the Gantertal (Valley). Old Napoleonic highway off E62 at Ganterbrucke, N side of Saltina River (Ganterbach).","46.298611","8.053667",NA,"collector_number_not_in_FotW_DB"
3057082,"60431","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060431.jpg","Carex","Cyperaceae","13192A","2016-07-23","C. Davidson","S. Christoph","U.S.A.","Idaho","Idaho","Warren Wagon Rd. ca. 2 km S of Burgdorf junction.","115° 55\' 22.7"" W""","45.229889",NA,"collector_number_not_in_FotW_DB"
3057083,"60432","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060432.jpg","Carex geyeri","Cyperaceae","13184","2016-06-17","C. Davidson",NA,"U.S.A.","Idaho","Valley","Sylvan Beach on Warren Wagon Road ca. 3.4 miles N of junction with Highway 55.","116° 5\' 49"" W""","44.956111",NA,"collector_number_not_in_FotW_DB"
3057084,"60433","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060433.jpg","Carex laeviculmis","Cyperaceae","13183","2016-06-17","C. Davidson",NA,"U.S.A.","Idaho","Valley","Sylvan Beach on Warren Wagon Road ca. 3.4 miles north of junction with Highway 55.","116° 5\' 49"" W""","44.956111",NA,"collector_number_not_in_FotW_DB"
3057087,"60436","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060436.jpg","Carex microptera","Cyperaceae","13185","2016-06-17","C. Davidson",NA,"U.S.A.","Idaho","Valley","Sylvan Beach on Warren Wagon Road ca. 3.4 miles N of junction with Highway 55. Jeep track S from Sylvn Reservoir.","116° 5\' 59.1"" W""","44.960028",NA,"collector_number_not_in_FotW_DB"
3057091,"60440","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060440.jpg","Carex utriculata","Cyperaceae","13182","2016-06-17","C. Davidson",NA,"U.S.A.","Idaho","Valley","Sylvan Beach on Warren Wagon Road ca. 3.4 miles north of junction with Highway 55. Mud bar in Sylvan Creek at a small pond.","116° 5\' 49"" W""","44.956111",NA,"collector_number_not_in_FotW_DB"
3057092,"60441","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060441.jpg","Carex vernacula","Cyperaceae","13192B","2016-07-23","C. Davidson","S. Christoph","U.S.A.","Idaho","Idaho","Warren Wagon Rd. ca. 2 km S of Burgdorf junction.","115° 55\' 22.7"" W""","45.229889",NA,"collector_number_not_in_FotW_DB"
3057154,"60927","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP060927.jpg","Stanleya pinnata","Brassicaceae","13094","2016-04-17","C. Davidson","S. Christoph, C. M. Taylor","U.S.A.","California","in","On North Death Valley Rd. ca. 5 km E of junction of Hwy 168 and Waucoba-Eureka Rd.","118° 12\' 59.4"" W""","37.172528",NA,"collector_number_not_in_FotW_DB"
3121491,"61779","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP061779.jpg","Viola hederacea","Violaceae","13343","2016-10-17","C. Davidson","G. Leiper, S. Christoph","Australia","Queensland","Gold Coast","Gold Coast Hinterlands. Austinville. Austinville Road along Mudgeeraba Creek.","153° 18\' 41.9"" E""","-28.16",NA,"collector_number_not_in_FotW_DB"
3121523,"61811","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP061811.jpg","Petermannia cirrosa","Petermanniaceae","13358","2016-10-17","C. Davidson","G. Leiper, S. Christoph","Australia","Queensland","Gold Coast","Gold Coast Hinterlands. Springbrook. Springbrook Rd. along Boy-Ull Creek.","153° 16\' 35.1"" E""","-28.227361",NA,"collector_number_not_in_FotW_DB"
3121525,"61813","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP061813.jpg","Brunoniella spiciflora","Acanthaceae","13347","2016-10-17","C. Davidson","G. Leiper, S. Christoph","Australia","Queensland","Gold Coast","Gold Coast Hinterlands. Austinville. Austinville Road along Mudgeeraba Creek.","153° 18\' 31.7"" E""","-28.168778",NA,"collector_number_not_in_FotW_DB"
3121533,"61821","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP061821.jpg","Berberidopsis beckleri","Berberidopsidaceae","13350","2016-10-17","C. Davidson","G. Leiper, S. Christoph","Australia","Queensland","Gold Coast","Gold Coast Hinterlands. Austinville. Austinville Road along Mudgeeraba Creek.","153° 18\' 31.7"" E""","-28.168778",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
3121547,"61835","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP061835.jpg","Abrophyllum ornans","Rousseaceae","13337","2016-10-17","C. Davidson","G. Leiper, S. Christoph","Australia","Queensland","Gold Coast","Gold Coast Hinterlands. Austinville. Austinville Road along Mudgeeraba Creek.","153° 18\' 41.9"" E""","-28.16",NA,"collector_number_not_in_FotW_DB"
3182967,"63773","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063773.jpg","Hibbertia amplexicaulis","Dilleniaceae","13464","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30) near Yule Du Roadhouse, Bedfordale. Top of Darling Scarp.","116° 4\' 36.4"" E""","-32.181861",NA,"collector_number_not_in_FotW_DB"
3182968,"63774","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063774.jpg","Hibbertia hibbertioides var. hibbertioides","Dilleniaceae","13393","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"8.3 km W of Hwy 95 (Great Northern Hwy) on Calingiri Rd, ca. 28 km N of Bindoon. (=2.6 km W of Rica Erickson Nat. Res.).","116° 16\' 0.6"" E""","-31.150694",NA,"collector_number_not_in_FotW_DB"
3183133,"63798","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063798.jpg","Stylidium amoenum","Stylidiaceae","13382","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Hwy 95 (Great Northern Hwy) Flora Rd. ca. 25.5 km N of Bindoon, and 25 km S of New Norcia.  Slightly farther N on left as one heads N.","116° 10\' 41.2"" E""","-31.17825",NA,"collector_number_not_in_FotW_DB"
3183134,"63799","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063799.jpg","Stylidium eriopodum","Stylidiaceae","13529","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Stirling Range Dr. ca 3.6 km NW of Chester Pass Rd. Trail to Mt. Hassell.","118° 4\' 42.5"" E""","-34.375028",NA,"collector_number_not_in_FotW_DB"
3183137,"63802","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063802.jpg","Gyrostemon racemiger","Gyrostemonaceae","13396A","2016-10-23","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Brand Hwy (Hwy 1), 4.8  km N of intersection with Gillingarra Rd.","115° 37\' 49.7"" E""","-30.880583",NA,"collector_number_not_in_FotW_DB"
3183138,"63803","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063803.jpg","Gyrostemon racemiger","Gyrostemonaceae","13396B","2016-10-23","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Brand Hay (Hwy 1), 4.8 km N of intersection with Gillingarra Rd.","115° 37\' 49.7"" E""","-30.880583",NA,"collector_number_not_in_FotW_DB"
3183139,"63804","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063804.jpg","Gyrostemon ramulosus","Gyrostemonaceae","13397","2016-10-23","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Brand Hwy (Hwy 1), 4.8 km N of intersection with gilliingarra Rd.","115° 37\' 49.7"" E""","-30.880583",NA,"collector_number_not_in_FotW_DB"
3183140,"63805","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063805.jpg","Gyrostemon sheathii","Gyrostemonaceae","13516","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Torndirrup National Park. Trail to Blow Hole, off frenchman Bay Rd.","117° 55\' 42.1"" E""","-35.118861",NA,"collector_number_not_in_FotW_DB"
3183142,"63807","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063807.jpg","Boronia crenulata","Rutaceae","13491","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Gull Rock Rd. 0.2 km S of Ledge Beach Rd. junction.","117° 59\' 34.7"" E""","-34.98675",NA,"collector_number_not_in_FotW_DB"
3183144,"63809","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063809.jpg","Boronia ovata","Rutaceae","13454","2016-10-25","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"On Beekeeper\'s Trek ca. 10 km east off Indian Ocean Rd., and ca. 21 km north of Coolimba-Eneabba Rd. Beekeeper\'s Nature Reserve.","115° 2\' 58.3"" E""","-29.696306",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
3183154,"63819","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063819.jpg","Conospermum stoechadis","Proteaceae","13398","2016-10-23","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Brand Hwy (Hwy 10 4.8 km N of intersection with Gillingarra Rd.","115° 37\' 49.7"" E""","-30.880583",NA,"collector_number_not_in_FotW_DB"
3183161,"63826","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063826.jpg","Isopogon latifolius","Proteaceae","13520","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Stirling Range Dr. at Red Gum Pass Rd. junction.","117° 48\' 35.6"" E""","-34.393861",NA,"collector_number_not_in_FotW_DB"
3183163,"63828","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063828.jpg","Petrophile linearis","Proteaceae","13404","2016-10-23","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Brand Hwy (Hwy 1) 2.1 km S of intersection with Yandin Rd. W side of road.","115° 34\' 36.3"" E""","-30.788389",NA,"collector_number_not_in_FotW_DB"
3183165,"63830","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063830.jpg","Petrophile serruriae","Proteaceae","13479","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30). Three Way Roadhouse, near Crapella Rd. off the highway, ca. 20 km N of Kojonup.","117° 5\' 46.2"" E""","-33.658444",NA,"collector_number_not_in_FotW_DB"
3183172,"63837","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063837.jpg","Calytrix","Myrtaceae","13501","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Two Peoples Bay Nature Reserve. Road to Little Beach, ca. 0.8 km from Little Beach Parking area.","118° 11\' 10.7"" E""","-34.974111",NA,"collector_number_not_in_FotW_DB"
3183173,"63838","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063838.jpg","Calytrix sapphirina","Myrtaceae","13453","2016-10-25","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"On Beekeeper\'s Trek ca. 10 km east off Indian Ocean Rd. and ca. 21 km north of Coolimba-Eneabba Rd. Beekeeper\'s Nature Reserve.","115° 2\' 58.3"" E""","-29.696306",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
3183176,"63841","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063841.jpg","Kunzea recurva","Myrtaceae","13533","2016-10-31","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Bluff Knoll Rd. ca. 5 km SE from Chester Pass Rd. junction. Small creek crossing.","118° 13\' 25.9"" E""","-34.353833",NA,"collector_number_not_in_FotW_DB"
3183177,"63842","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063842.jpg","Melaleuca preissii","Myrtaceae","13386","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"1.4 km W of Hwy 95 (Great Northern Hwy) on Hay Flat Rd. ca. 26 km N of Bindoon. Udumung Nature Reserve.","31.173028","116.170333",NA,"collector_number_not_in_FotW_DB"
3183179,"63844","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063844.jpg","Dampiera carinata","Goodeniaceae","13458","2016-10-25","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Coorow-Green Head Rd. along the edge of Alexander Morrison National Park. Roadside ca. 18 km E of Brand Hwy and 2 km W of Tootbardie Rd.","115° 30\' 34"" E""","-30.058778",NA,"collector_number_not_in_FotW_DB"
3183181,"63846","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063846.jpg","Dampiera spicigera","Goodeniaceae","13457","2016-10-25","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Coorow-Green Head Rd. along the edge of Alexander Morrison National Park. Roadside ca. 18 km E of Brand Hwy and 2 km W of Tootbardie Rd.","115° 30\' 34"" E""","-30.058778",NA,"collector_number_not_in_FotW_DB"
3183182,"63847","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063847.jpg","Leschenaultia biloba","Goodeniaceae","13371","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Perth. City of Wanneroo. Koondoola Regional Bushland Conservation Area.","115° 52\' 30.9"" E""","-31.840028",NA,"collector_number_not_in_FotW_DB"
3183183,"63848","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063848.jpg","Leschenaultia biloba","Goodeniaceae","13371","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Perth. City of Wanneroo. Koondoola Regional Bushland Conservation Area.","115° 52\' 30.9"" E""","-31.840028",NA,"collector_number_not_in_FotW_DB"
NA,NA,"https://www.pnwherbaria.org/images/jpeg.php?Image=SRP    NA.jpg",NA,NA,NA,"NA-NA-NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"collector_number_not_in_FotW_DB"
3183191,"63856","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063856.jpg","Drosera macrantha","Droseraceae","13383","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Hwy 95 (Great Northern Hwy) Flora Rd. ca. 25.5 km N of Bindoon, and 25 km S of New Norcia. Slightly farther N on left as one heads N.","116° 10\' 41.2"" E""","-31.17825",NA,"collector_number_not_in_FotW_DB"
3183195,"63860","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063860.jpg","Pimelea rosea","Malvaceae","13489","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Gull Rock Rd. 0.2 km S of Ledge Beach Rd. junction.","117° 59\' 34.7"" E""","-34.98675",NA,"collector_number_not_in_FotW_DB"
3183196,"63861","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063861.jpg","Pimelea spectabilis","Malvaceae","13508","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"South Coast Hwy ca. 7.9 km W of Denmark River.","117° 17\' 14.2"" E""","-34.986694",NA,"collector_number_not_in_FotW_DB"
